No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
3047,10d-12S,298395.88685277,108582.26525,108917.39051,4,2,0.77719E-03*,
3048,10d-13S,223315.96039781,108582.26525,109030.06128,4,2,0.68800E-03*,
3049,10d-14S,186151.52025578,108582.26525,109119.46204,4,2,0.59170E-03*,
3050,10d-15S,164117.17581068,108582.26525,109191.58600,4,2,0.50484E-03*,
3051,10d-16S,149622.45085644,108582.26525,109250.61415,4,2,0.43066E-03*,
3052,10d-17S,139417.51928116,108582.26525,109299.53522,4,2,0.36853E-03*,
3053,10d-18S,131879.79004453,108582.26525,109340.53155,4,2,0.31682E-03*,
3054,10d-19S,126109.53090588,108582.26525,109375.22673,4,2,0.27377E-03*,
3055,10d-20S,121568.18261897,108582.26525,109404.84890,4,2,0.23782E-03*,
3056,10d-21S,117914.00156273,108582.26525,109430.34095,4,2,0.20768E-03*,
3057,10d-22S,114919.91339635,108582.26525,109452.43646,4,2,0.18228E-03*,
3058,10d-23S,112429.30390431,108582.26525,109471.71308,4,2,0.16076E-03*,
3059,10d-24S,110330.77393458,108582.26525,109488.63069,4,2,0.14242E-03*,
3060,10d-25S,108543.00528374,108582.26525,109503.55907,4,2,0.12672E-03*,
3061,10d-11d,525347.73315712,108582.26525,108772.61536,4,4,0.60618E-03*,
3062,10d-12d,298394.38208211,108582.26525,108917.39220,4,4,0.56115E-03*,
3063,10d-13d,223315.29751215,108582.26525,109030.06261,4,4,0.48035E-03*,
3064,10d-14d,186151.15146629,108582.26525,109119.46311,4,4,0.40436E-03*,
3065,10d-15d,164116.94275274,108582.26525,109191.58686,4,4,0.33990E-03*,
3066,10d-16d,149622.29124528,108582.26525,109250.61486,4,4,0.28679E-03*,
3067,10d-17d,139417.40374508,108582.26525,109299.53582,4,4,0.24336E-03*,
3068,10d-18d,131879.70295445,108582.26525,109340.53205,4,4,0.20783E-03*,
3069,10d-19d,126109.46319402,108582.26525,109375.22715,4,4,0.17863E-03*,
3070,10d-20d,121568.12867045,108582.26525,109404.84927,4,4,0.15450E-03*,
3071,10d-21d,117913.95771950,108582.26525,109430.34127,4,4,0.13443E-03*,
3072,10d-22d,114919.87717604,108582.26525,109452.43673,4,4,0.11762E-03*,
3073,10d-23d,112429.27356504,108582.26525,109471.71332,4,4,0.10346E-03*,
3074,10d-24d,110330.74821942,108582.26525,109488.63090,4,4,0.91451E-04*,
3075,10d-25d,108542.98326395,108582.26525,109503.55926,4,4,0.81213E-04*,
3076,10d-10D,102730303862.93,108582.26525,108582.26622,4,6,0.32692E-29*,
3077,10d-11D,525345.71471939,108582.26525,108772.61609,4,6,0.17319E-03*,
3078,10d-12D,298393.88050454,108582.26525,108917.39277,4,6,0.16033E-03*,
3079,10d-13D,223315.07655518,108582.26525,109030.06305,4,6,0.13724E-03*,
3080,10d-14D,186151.02853902,108582.26525,109119.46346,4,6,0.11553E-03*,
3081,10d-15D,164116.86506831,108582.26525,109191.58715,4,6,0.97115E-04*,
3082,10d-16D,149622.23804259,108582.26525,109250.61510,4,6,0.81940E-04*,
3083,10d-17D,139417.36523378,108582.26525,109299.53601,4,6,0.69533E-04*,
3084,10d-18D,131879.67392497,108582.26525,109340.53221,4,6,0.59381E-04*,
3085,10d-19D,126109.44062382,108582.26525,109375.22730,4,6,0.51038E-04*,
3086,10d-20D,121568.11068793,108582.26525,109404.84939,4,6,0.44143E-04*,
3087,10d-21D,117913.94310536,108582.26525,109430.34138,4,6,0.38408E-04*,
3088,10d-22D,114919.86510282,108582.26525,109452.43682,4,6,0.33606E-04*,
3089,10d-23D,112429.26345213,108582.26525,109471.71340,4,6,0.29560E-04*,
3090,10d-24D,110330.73964786,108582.26525,109488.63097,4,6,0.26129E-04*,
3091,10d-25D,108542.97592415,108582.26525,109503.55932,4,6,0.23204E-04*,
3092,10D-11S,525356.47530365,108582.26622,108772.61317,6,2,0.11835E-02*,
3093,10D-12S,298396.75359180,108582.26622,108917.39051,6,2,0.11658E-02*,
3094,10D-13S,223316.44584490,108582.26622,109030.06128,6,2,0.10320E-02*,
3095,10D-14S,186151.85757058,108582.26622,109119.46204,6,2,0.88754E-03*,
3096,10D-15S,164117.43799710,108582.26622,109191.58600,6,2,0.75725E-03*,
3097,10D-16S,149622.66877569,108582.26622,109250.61415,6,2,0.64598E-03*,
3098,10D-17S,139417.70848795,108582.26622,109299.53522,6,2,0.55280E-03*,
3099,10D-18S,131879.95934512,108582.26622,109340.53155,6,2,0.47523E-03*,
3100,10D-19S,126109.68571544,108582.26622,109375.22673,6,2,0.41065E-03*,
3101,10D-20S,121568.32647954,108582.26622,109404.84890,6,2,0.35674E-03*,
3102,10D-21S,117914.13690476,108582.26622,109430.34095,6,2,0.31152E-03*,
3103,10D-22S,114920.04195239,108582.26622,109452.43646,6,2,0.27342E-03*,
3104,10D-23S,112429.42694845,108582.26622,109471.71308,6,2,0.24113E-03*,
3105,10D-24S,110330.89242827,108582.26622,109488.63069,6,2,0.21363E-03*,
3106,10D-25S,108543.11996846,108582.26622,109503.55907,6,2,0.19008E-03*,
3107,10D-11d,525350.41972225,108582.26622,108772.61536,6,4,0.25979E-03*,
3108,10D-12d,298395.24881240,108582.26622,108917.39220,6,4,0.24049E-03*,
3109,10D-13d,223315.78295635,108582.26622,109030.06261,6,4,0.20586E-03*,
3110,10D-14d,186151.48877975,108582.26622,109119.46311,6,4,0.17330E-03*,
3111,10D-15d,164117.20493841,108582.26622,109191.58686,6,4,0.14567E-03*,
3112,10D-16d,149622.50916406,108582.26622,109250.61486,6,4,0.12291E-03*,
3113,10D-17d,139417.59295156,108582.26622,109299.53582,6,4,0.10430E-03*,
3114,10D-18d,131879.87225482,108582.26622,109340.53205,6,4,0.89069E-04*,
3115,10D-19d,126109.61800342,108582.26622,109375.22715,6,4,0.76555E-04*,
3116,10D-20d,121568.27253089,108582.26622,109404.84927,6,4,0.66213E-04*,
3117,10D-21d,117914.09306143,108582.26622,109430.34127,6,4,0.57610E-04*,
3118,10D-22d,114920.00573200,108582.26622,109452.43673,6,4,0.50407E-04*,
3119,10D-23d,112429.39660911,108582.26622,109471.71332,6,4,0.44338E-04*,
3120,10D-24d,110330.86671306,108582.26622,109488.63090,6,4,0.39193E-04*,
3121,10D-25d,108543.09794862,108582.26622,109503.55926,6,4,0.34805E-04*,
3122,10D-11D,525348.40126387,108582.26622,108772.61609,6,6,0.69277E-03*,
3123,10D-12D,298394.74723191,108582.26622,108917.39277,6,6,0.64131E-03*,
3124,10D-13D,223315.56199842,108582.26622,109030.06305,6,6,0.54897E-03*,
3125,10D-14D,186151.36585203,108582.26622,109119.46346,6,6,0.46213E-03*,
3126,10D-15D,164117.12725373,108582.26622,109191.58715,6,6,0.38845E-03*,
3127,10D-16D,149622.45596122,108582.26622,109250.61510,6,6,0.32776E-03*,
3128,10D-17D,139417.55444015,108582.26622,109299.53601,6,6,0.27813E-03*,
3129,10D-18D,131879.84322526,108582.26622,109340.53221,6,6,0.23752E-03*,
3130,10D-19D,126109.59543316,108582.26622,109375.22730,6,6,0.20415E-03*,
3131,10D-20D,121568.25454834,108582.26622,109404.84939,6,6,0.17657E-03*,
3132,10D-21D,117914.07844725,108582.26622,109430.34138,6,6,0.15363E-03*,
3133,10D-22D,114919.99365876,108582.26622,109452.43682,6,6,0.13442E-03*,
3134,10D-23D,112429.38649618,108582.26622,109471.71340,6,6,0.11824E-03*,
3135,10D-24D,110330.85814147,108582.26622,109488.63097,6,6,0.10451E-03*,
3136,10D-25D,108543.09060881,108582.26622,109503.55932,6,6,0.92815E-04*,
3137,10f-11p,525356.47530365,108582.26622,108772.61317,6,2,0.82306E-03*,
3138,10f-12p,298396.75359180,108582.26622,108917.39051,6,2,0.80809E-03*,
3139,10f-13p,223316.44584490,108582.26622,109030.06128,6,2,0.70863E-03*,
3140,10f-14p,186151.85757058,108582.26622,109119.46204,6,2,0.60369E-03*,
3141,10f-15p,164117.43799710,108582.26622,109191.58600,6,2,0.51078E-03*,
3142,10f-16p,149622.66877569,108582.26622,109250.61415,6,2,0.43262E-03*,
3143,10f-17p,139417.70848795,108582.26622,109299.53522,6,2,0.36797E-03*,
3144,10f-18p,131879.95934512,108582.26622,109340.53155,6,2,0.31471E-03*,
3145,10f-19p,126109.68571544,108582.26622,109375.22673,6,2,0.27075E-03*,
3146,10f-20p,121568.32647954,108582.26622,109404.84890,6,2,0.23431E-03*,
3147,10f-21p,117914.13690476,108582.26622,109430.34095,6,2,0.20394E-03*,
3148,10f-22p,114920.04195239,108582.26622,109452.43646,6,2,0.17849E-03*,
3149,10f-23p,112429.42694845,108582.26622,109471.71308,6,2,0.15702E-03*,
3150,10f-24p,110330.89242827,108582.26622,109488.63069,6,2,0.13881E-03*,
3151,10f-25p,108543.11996846,108582.26622,109503.55907,6,2,0.12327E-03*,
3152,10f-11P,525350.41972225,108582.26622,108772.61536,6,4,0.11758E-03*,
3153,10f-12P,298395.24881240,108582.26622,108917.39220,6,4,0.11544E-03*,
3154,10f-13P,223315.78295635,108582.26622,109030.06261,6,4,0.10123E-03*,
3155,10f-14P,186151.48877975,108582.26622,109119.46311,6,4,0.86241E-04*,
3156,10f-15P,164117.20493841,108582.26622,109191.58686,6,4,0.72968E-04*,
3157,10f-16P,149622.50916406,108582.26622,109250.61486,6,4,0.61803E-04*,
3158,10f-17P,139417.59295156,108582.26622,109299.53582,6,4,0.52567E-04*,
3159,10f-18P,131879.87225482,108582.26622,109340.53205,6,4,0.44958E-04*,
3160,10f-19P,126109.61800342,108582.26622,109375.22715,6,4,0.38678E-04*,
3161,10f-20P,121568.27253089,108582.26622,109404.84927,6,4,0.33472E-04*,
3162,10f-21P,117914.09306143,108582.26622,109430.34127,6,4,0.29134E-04*,
3163,10f-22P,114920.00573200,108582.26622,109452.43673,6,4,0.25498E-04*,
3164,10f-23P,112429.39660911,108582.26622,109471.71332,6,4,0.22431E-04*,
3165,10f-24P,110330.86671306,108582.26622,109488.63090,6,4,0.19829E-04*,
3166,10f-25P,108543.09794862,108582.26622,109503.55926,6,4,0.17610E-04*,
3167,10f-11f,525348.40126387,108582.26622,108772.61609,6,6,0.66213E-03*,
3168,10f-12f,298394.74723191,108582.26622,108917.39277,6,6,0.59674E-03*,
3169,10f-13f,223315.56199842,108582.26622,109030.06305,6,6,0.50133E-03*,
3170,10f-14f,186151.36585203,108582.26622,109119.46346,6,6,0.41618E-03*,
3171,10f-15f,164117.12725373,108582.26622,109191.58715,6,6,0.34607E-03*,
3172,10f-16f,149622.45596122,108582.26622,109250.61510,6,6,0.28950E-03*,
3173,10f-17f,139417.55444015,108582.26622,109299.53601,6,6,0.24397E-03*,
3174,10f-18f,131879.84322526,108582.26622,109340.53221,6,6,0.20716E-03*,
3175,10f-19f,126109.59543316,108582.26622,109375.22730,6,6,0.17720E-03*,
3176,10f-20f,121568.25454834,108582.26622,109404.84939,6,6,0.15265E-03*,
3177,10f-21f,117914.07844725,108582.26622,109430.34138,6,6,0.13236E-03*,
3178,10f-22f,114919.99365876,108582.26622,109452.43682,6,6,0.11547E-03*,
3179,10f-23f,112429.38649618,108582.26622,109471.71340,6,6,0.10131E-03*,
3180,10f-24f,110330.85814147,108582.26622,109488.63097,6,6,0.89350E-04*,
3181,10f-25f,108543.09060881,108582.26622,109503.55932,6,6,0.79191E-04*,
3182,10f-10F,205461553699.02,108582.26622,108582.26671,6,8,0.47344E-31*,
3183,10f-11F,525347.39204505,108582.26622,108772.61646,6,8,0.82766E-04*,
3184,10f-12F,298394.49644342,108582.26622,108917.39305,6,8,0.74592E-04*,
3185,10f-13F,223315.45152011,108582.26622,109030.06327,6,8,0.62667E-04*,
3186,10f-14F,186151.30438850,108582.26622,109119.46364,6,8,0.52023E-04*,
3187,10f-15F,164117.08841159,108582.26622,109191.58729,6,8,0.43259E-04*,
3188,10f-16F,149622.42935992,108582.26622,109250.61522,6,8,0.36188E-04*,
3189,10f-17F,139417.53518454,108582.26622,109299.53611,6,8,0.30496E-04*,
3190,10f-18F,131879.82871055,108582.26622,109340.53230,6,8,0.25895E-04*,
3191,10f-19F,126109.58414808,108582.26622,109375.22737,6,8,0.22151E-04*,
3192,10f-20F,121568.24555710,108582.26622,109404.84945,6,8,0.19081E-04*,
3193,10f-21F,117914.07114019,108582.26622,109430.34143,6,8,0.16545E-04*,
3194,10f-22F,114919.98762216,108582.26622,109452.43687,6,8,0.14434E-04*,
3195,10f-23F,112429.38143974,108582.26622,109471.71344,6,8,0.12663E-04*,
3196,10f-24F,110330.85385570,108582.26622,109488.63100,6,8,0.11169E-04*,
3197,10f-25F,108543.08693891,108582.26622,109503.55935,6,8,0.98989E-05*,
3198,10F-11P,525351.76300894,108582.26671,108772.61536,8,4,0.70547E-03*,
3199,10F-12P,298395.68217744,108582.26671,108917.39220,8,4,0.69265E-03*,
3200,10F-13P,223316.02567813,108582.26671,109030.06261,8,4,0.60739E-03*,
3201,10F-14P,186151.65743616,108582.26671,109119.46311,8,4,0.51745E-03*,
3202,10F-15P,164117.33603096,108582.26671,109191.58686,8,4,0.43781E-03*,
3203,10F-16P,149622.61812319,108582.26671,109250.61486,8,4,0.37082E-03*,
3204,10F-17P,139417.68755455,108582.26671,109299.53582,8,4,0.31540E-03*,
3205,10F-18P,131879.95690478,108582.26671,109340.53205,8,4,0.26975E-03*,
3206,10F-19P,126109.69540790,108582.26671,109375.22715,8,4,0.23207E-03*,
3207,10F-20P,121568.34446091,108582.26671,109404.84927,8,4,0.20083E-03*,
3208,10F-21P,117914.16073220,108582.26671,109430.34127,8,4,0.17481E-03*,
3209,10F-22P,114920.07000980,108582.26671,109452.43673,8,4,0.15299E-03*,
3210,10F-23P,112429.45813097,108582.26671,109471.71332,8,4,0.13459E-03*,
3211,10F-24P,110330.92595970,108582.26671,109488.63090,8,4,0.11898E-03*,
3212,10F-25P,108543.15529079,108582.26671,109503.55926,8,4,0.10566E-03*,
3213,10F-11f,525349.74454023,108582.26671,108772.61609,8,6,0.11035E-03*,
3214,10F-12f,298395.18059549,108582.26671,108917.39277,8,6,0.99456E-04*,
3215,10F-13f,223315.80471972,108582.26671,109030.06305,8,6,0.83555E-04*,
3216,10F-14f,186151.53450822,108582.26671,109119.46346,8,6,0.69363E-04*,
3217,10F-15f,164117.25834615,108582.26671,109191.58715,8,6,0.57678E-04*,
3218,10F-16f,149622.56492027,108582.26671,109250.61510,8,6,0.48250E-04*,
3219,10F-17f,139417.64904310,108582.26671,109299.53601,8,6,0.40661E-04*,
3220,10F-18f,131879.92787518,108582.26671,109340.53221,8,6,0.34526E-04*,
3221,10F-19f,126109.67283762,108582.26671,109375.22730,8,6,0.29534E-04*,
3222,10F-20f,121568.32647834,108582.26671,109404.84939,8,6,0.25441E-04*,
3223,10F-21f,117914.14611800,108582.26671,109430.34138,8,6,0.22060E-04*,
3224,10F-22f,114920.05793653,108582.26671,109452.43682,8,6,0.19245E-04*,
3225,10F-23f,112429.44801803,108582.26671,109471.71340,8,6,0.16884E-04*,
3226,10F-24f,110330.91738810,108582.26671,109488.63097,8,6,0.14892E-04*,
3227,10F-25f,108543.14795096,108582.26671,109503.55932,8,6,0.13198E-04*,
3228,10F-11F,525348.73531625,108582.26671,108772.61646,8,8,0.68971E-03*,
3229,10F-12F,298394.92980627,108582.26671,108917.39305,8,8,0.62160E-03*,
3230,10F-13F,223315.69424116,108582.26671,109030.06327,8,8,0.52222E-03*,
3231,10F-14F,186151.47304457,108582.26671,109119.46364,8,8,0.43352E-03*,
3232,10F-15F,164117.21950395,108582.26671,109191.58729,8,8,0.36049E-03*,
3233,10F-16F,149622.53831893,108582.26671,109250.61522,8,8,0.30157E-03*,
3234,10F-17F,139417.62978746,108582.26671,109299.53611,8,8,0.25413E-03*,
3235,10F-18F,131879.91336045,108582.26671,109340.53230,8,8,0.21579E-03*,
3236,10F-19F,126109.66155252,108582.26671,109375.22737,8,8,0.18459E-03*,
3237,10F-20F,121568.31748709,108582.26671,109404.84945,8,8,0.15901E-03*,
3238,10F-21F,117914.13881094,108582.26671,109430.34143,8,8,0.13787E-03*,
3239,10F-22F,114920.05189993,108582.26671,109452.43687,8,8,0.12028E-03*,
3240,10F-23F,112429.44296158,108582.26671,109471.71344,8,8,0.10553E-03*,
3241,10F-24F,110330.91310232,108582.26671,109488.63100,8,8,0.93073E-04*,
3242,10F-25F,108543.14428107,108582.26671,109503.55935,8,8,0.82490E-04*,
3243,11S-11d,45577167008.344,108772.61317,108772.61536,2,4,0.14664E-26*,
3244,11S-12d,690707.74152465,108772.61317,108917.39220,2,4,0.47502E-03*,
3245,11S-13d,388425.78363157,108772.61317,109030.06261,2,4,0.41658E-03*,
3246,11S-14d,288309.11662014,108772.61317,109119.46311,2,4,0.34541E-03*,
3247,11S-15d,238678.46991263,108772.61317,109191.58686,2,4,0.28469E-03*,
3248,11S-16d,209204.28048636,108772.61317,109250.61486,2,4,0.23578E-03*,
3249,11S-17d,189781.17670333,108772.61317,109299.53582,2,4,0.19681E-03*,
3250,11S-18d,176081.48569558,108772.61317,109340.53205,2,4,0.16568E-03*,
3251,11S-19d,165943.70927345,108772.61317,109375.22715,2,4,0.14065E-03*,
3252,11S-20d,158168.75957995,108772.61317,109404.84927,2,4,0.12035E-03*,
3253,11S-21d,152038.50904875,108772.61317,109430.34127,2,4,0.10373E-03*,
3254,11S-22d,147096.98973936,108772.61317,109452.43673,2,4,0.90023E-04*,
3255,11S-23d,143041.02242414,108772.61317,109471.71332,2,4,0.78617E-04*,
3256,11S-24d,139661.34632127,108772.61317,109488.63090,2,4,0.69054E-04*,
3257,11S-25d,136808.99523591,108772.61317,109503.55926,2,4,0.60980E-04*,
3258,11S-11D,34183034996.471,108772.61317,108772.61609,2,6,0.61793E-26*,
3259,11S-12D,690705.05404916,108772.61317,108917.39277,2,6,0.47502E-03*,
3260,11S-13D,388425.11515447,108772.61317,109030.06305,2,6,0.41658E-03*,
3261,11S-14D,288308.82174825,108772.61317,109119.46346,2,6,0.34541E-03*,
3262,11S-15D,238678.30560658,108772.61317,109191.58715,2,6,0.28469E-03*,
3263,11S-16D,209204.17647469,108772.61317,109250.61510,2,6,0.23579E-03*,
3264,11S-17D,189781.10534242,108772.61317,109299.53601,2,6,0.19681E-03*,
3265,11S-18D,176081.43394553,108772.61317,109340.53221,2,6,0.16569E-03*,
3266,11S-19D,165943.67019280,108772.61317,109375.22730,2,6,0.14065E-03*,
3267,11S-20D,158168.72913941,108772.61317,109404.84939,2,6,0.12035E-03*,
3268,11S-21D,152038.48475189,108772.61317,109430.34138,2,6,0.10374E-03*,
3269,11S-22D,147096.96995872,108772.61317,109452.43682,2,6,0.90026E-04*,
3270,11S-23D,143041.00605452,108772.61317,109471.71340,2,6,0.78619E-04*,
3271,11S-24D,139661.33258656,108772.61317,109488.63097,2,6,0.69055E-04*,
3272,11S-25D,136808.98357560,108772.61317,109503.55932,2,6,0.60981E-04*,
3273,11p-11P,45577167008.344,108772.61317,108772.61536,2,4,0.15040E-26*,
3274,11p-12P,690707.74152465,108772.61317,108917.39220,2,4,0.33021E-03*,
3275,11p-13P,388425.78363157,108772.61317,109030.06261,2,4,0.31881E-03*,
3276,11p-14P,288309.11662014,108772.61317,109119.46311,2,4,0.28202E-03*,
3277,11p-15P,238678.46991263,108772.61317,109191.58686,2,4,0.24384E-03*,
3278,11p-16P,209204.28048636,108772.61317,109250.61486,2,4,0.20958E-03*,
3279,11p-17P,189781.17670333,108772.61317,109299.53582,2,4,0.18021E-03*,
3280,11p-18P,176081.48569558,108772.61317,109340.53205,2,4,0.15543E-03*,
3281,11p-19P,165943.70927345,108772.61317,109375.22715,2,4,0.13463E-03*,
3282,11p-20P,158168.75957995,108772.61317,109404.84927,2,4,0.11716E-03*,
3283,11p-21P,152038.50904875,108772.61317,109430.34127,2,4,0.10245E-03*,
3284,11p-22P,147096.98973936,108772.61317,109452.43673,2,4,0.90020E-04*,
3285,11p-23P,143041.02242414,108772.61317,109471.71332,2,4,0.79462E-04*,
3286,11p-24P,139661.34632127,108772.61317,109488.63090,2,4,0.70451E-04*,
3287,11p-25P,136808.99523591,108772.61317,109503.55926,2,4,0.62727E-04*,
3288,11p-11f,34183034996.471,108772.61317,108772.61609,2,6,0.57673E-26*,
3289,11p-12f,690705.05404916,108772.61317,108917.39277,2,6,0.58285E-03*,
3290,11p-13f,388425.11515447,108772.61317,109030.06305,2,6,0.45487E-03*,
3291,11p-14f,288308.82174825,108772.61317,109119.46346,2,6,0.34446E-03*,
3292,11p-15f,238678.30560658,108772.61317,109191.58715,2,6,0.26374E-03*,
3293,11p-16f,209204.17647469,108772.61317,109250.61510,2,6,0.20544E-03*,
3294,11p-17f,189781.10534242,108772.61317,109299.53601,2,6,0.16284E-03*,
3295,11p-18f,176081.43394553,108772.61317,109340.53221,2,6,0.13117E-03*,
3296,11p-19f,165943.67019280,108772.61317,109375.22730,2,6,0.10720E-03*,
3297,11p-20f,158168.72913941,108772.61317,109404.84939,2,6,0.88748E-04*,
3298,11p-21f,152038.48475189,108772.61317,109430.34138,2,6,0.74328E-04*,
3299,11p-22f,147096.96995872,108772.61317,109452.43682,2,6,0.62896E-04*,
3300,11p-23f,143041.00605452,108772.61317,109471.71340,2,6,0.53717E-04*,
3301,11p-24f,139661.33258656,108772.61317,109488.63097,2,6,0.46259E-04*,
3302,11p-25f,136808.98357560,108772.61317,109503.55932,2,6,0.40136E-04*,
3303,11P-12p,690726.27208895,108772.61536,108917.39051,4,2,0.66042E-03*,
3304,11P-13p,388431.09948663,108772.61536,109030.06128,4,2,0.63760E-03*,
3305,11P-14p,288311.82504556,108772.61536,109119.46204,4,2,0.56401E-03*,
3306,11P-15p,238680.21276395,108772.61536,109191.58600,4,2,0.48765E-03*,
3307,11P-16p,209205.55280584,108772.61536,109250.61415,4,2,0.41914E-03*,
3308,11P-17p,189782.18103517,108772.61536,109299.53522,4,2,0.36039E-03*,
3309,11P-18p,176082.32122053,108772.61536,109340.53155,4,2,0.31083E-03*,
3310,11P-19p,165944.43071162,108772.61536,109375.22673,4,2,0.26923E-03*,
3311,11P-20p,158169.39980686,108772.61536,109404.84890,4,2,0.23430E-03*,
3312,11P-21p,152039.08912022,108772.61536,109430.34095,4,2,0.20489E-03*,
3313,11P-22p,147097.52382910,108772.61536,109452.43646,4,2,0.18003E-03*,
3314,11P-23p,143041.52046069,108772.61536,109471.71308,4,2,0.15891E-03*,
3315,11P-24p,139661.81548962,108772.61536,109488.63069,4,2,0.14089E-03*,
3316,11P-25p,136809.44087850,108772.61536,109503.55907,4,2,0.12544E-03*,
3317,11P-12P,690718.20914354,108772.61536,108917.39220,4,4,0.33021E-03*,
3318,11P-13P,388429.09397061,108772.61536,109030.06261,4,4,0.31881E-03*,
3319,11P-14P,288310.94039898,108772.61536,109119.46311,4,4,0.28201E-03*,
3320,11P-15P,238679.71983039,108772.61536,109191.58686,4,4,0.24383E-03*,
3321,11P-16P,209205.24076175,108772.61536,109250.61486,4,4,0.20957E-03*,
3322,11P-17P,189781.96694650,108772.61536,109299.53582,4,4,0.18020E-03*,
3323,11P-18P,176082.16596624,108772.61536,109340.53205,4,4,0.15542E-03*,
3324,11P-19P,165944.31346666,108772.61536,109375.22715,4,4,0.13462E-03*,
3325,11P-20P,158169.30848294,108772.61536,109404.84927,4,4,0.11715E-03*,
3326,11P-21P,152039.01622783,108772.61536,109430.34127,4,4,0.10245E-03*,
3327,11P-22P,147097.46448572,108772.61536,109452.43673,4,4,0.90016E-04*,
3328,11P-23P,143041.47135065,108772.61536,109471.71332,4,4,0.79458E-04*,
3329,11P-24P,139661.77428450,108772.61536,109488.63090,4,4,0.70448E-04*,
3330,11P-25P,136809.40589674,108772.61536,109503.55926,4,4,0.62725E-04*,
3331,11P-11f,136734056904.27,108772.61536,108772.61609,4,6,0.16091E-29*,
3332,11P-12f,690715.52158659,108772.61536,108917.39277,4,6,0.16652E-03*,
3333,11P-13f,388428.42548212,108772.61536,109030.06305,4,6,0.12996E-03*,
3334,11P-14f,288310.64552335,108772.61536,109119.46346,4,6,0.98410E-04*,
3335,11P-15f,238679.55552262,108772.61536,109191.58715,4,6,0.75347E-04*,
